Date,DraftType,Overall,Pick,Player,Position,Last Pick,Draft length,league_id,Name,Lineup,Scoring,Teams,Copies,Decision?
1/1/1970 0:00,,,Fail, ,,,,37326,camellia football league,"RB: 2-4, WR+TE: 2-4, FB: 0-4, TMQB: 1, TMPK: 1, Def: 1, ","QB_pTD: 0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",10.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,46548,The City Of Champions,"QB: 1, RB: 2, WR: 2, TE: 1, PK: 1, Off: 1, Def: 1, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",10.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,29406,Apex Superstar 411,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,67961,Apex Amateur 473,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1/1/1970 0:00,,1.0,1.01, , ,,,34830,Test League,,"QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",,,
1/1/1970 0:00,,,Fail, ,,,,50779,Fail,,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",,,
1/1/1970 0:00,,1.0,1.01, , ,,,51420,Birds of War,,"QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",,,
1/1/1970 0:00,,,Fail, ,,,,33318,School Supplies Devy Dynasty League,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 0.75, TE_PPR: 1.25",14.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,52214,FFL 2K21,,"QB_pTD: 6.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",,,
1/1/1970 0:00,,,Fail, ,,,,69457,SLY'S MIDTOWN SALOON,,"QB_pTD: 6.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",,,
1/1/1970 0:00,,,Fail, ,,,,33359,Copy of Sticks 2021 DARK AND LIME,,"QB_pTD: 4.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",,,
1/1/1970 0:00,,,Fail, ,,,,40020,World Fantasy Football League,"QB: 1, RB: 2-3, WR: 2-3, TE: 1, PK: 1, Def: 1, ","QB_pTD: 0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",10.0,1.0,
1/1/1970 0:00,SFIRSTRANDOM,1.0,1.01, , ,,,70774,Reverie Dynasty League,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 2-5, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",24.0,2.0,
1/1/1970 0:00,,,Fail, ,,,,48099,Fail,,"QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",,,
1/1/1970 0:00,,,Fail, ,,,,11521,Auction Extravaganza Dynasty Football League,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.5",12.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,72194,Copy of BLACK AND SILVER BANNER,,"QB_pTD: 4.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",,,
1/1/1970 0:00,,,Fail, ,,,,25804,Renfrew Wrecking Crew,"QB: 1, RB: 2, WR: 2, TE: 1, PK: 1, Def: 1, ","QB_pTD: 0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",14.0,1.0,
1/1/1970 0:00,SDRAFT,1.0,1.01, , ,,,61625,20 Year War of 2021,"QB: 1-2, RB: 2-7, WR: 2-7, TE: 1-7, PK: 1, DT+DE: 0-3, LB: 0-3, CB+S: 0-3, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,74443,Fail,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
1/1/1970 0:00,,1.0,1.01, , ,,,35984,Your Mom And Them,"QB: 1, RB: 1-3, WR: 1-4, TE: 1-3, PK: 1, DT+DE: 1-3, LB: 1-3, CB+S: 1-3, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",12.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,74222,Dynasty Template - Slow Auction,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,66157,Fail,,"QB_pTD: 4.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0.25",,,
1/1/1970 0:00,,,Fail, ,,,,59902,College Football Championships Dynasty League,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 4.0, RB_PPR: 0.75, WR_PPR: 1.0, TE_PPR: 1.5",84.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,34776,RedZone FFB 2021 ,"QB: 1, RB: 1-3, WR: 2-4, TE: 1-3, PK: 1, DT+DE: 1-2, LB: 1-2, CB+S: 1-2, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1/1/1970 0:00,,1.0,1.01, , ,,,14014,PPR Eliminator,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",18.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,27176,Hard Knocks,"QB: 1, RB: 1-2, WR: 2-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",32.0,1.0,
1/1/1970 0:00,SDRAFT,1.0,1.01, , ,,,29309,Fanta Z Football,"QB: 1, RB: 2-4, WR: 3-5, TE: 1, Def: 1, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",10.0,1.0,
1/1/1970 0:00,SDRAFT,1.0,1.01, , ,,,10848,HATLEY FANTASY FOOTBALL LEAGUE,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1/1/1970 0:00,,1.0,1.01, , ,,,18363,Dynasty dorks,,"QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",,,
1/1/1970 0:00,,1.0,1.01, , ,,,49345,The NFL Republic,"QB: 2, RB: 2, WR: 4, TE: 2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",12.0,1.0,
1/1/1970 0:00,,1.0,1.01, , ,,,74327,Llama Squad Dynasty,"QB: 1-2, RB: 2-5, WR: 2-5, TE: 1-4, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.5",10.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,21023,Elite Dynasty League,"QB: 1, RB: 1-4, WR: 1-5, TE: 1-3, PK: 0-1, DT+DE: 3-5, LB: 2-4, CB+S: 2-6, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,18310,The Buckmen,"QB: 1, RB: 1-3, WR+TE: 2-4, PK: 1, Def: 1, ","QB_pTD: 6.0, RB_PPR: 2.0, WR_PPR: 2.0, TE_PPR: 2.0",12.0,1.0,
1/1/1970 0:00,,1.0,1.01, , ,,,64185,Tester New,,"QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",,,
1/1/1970 0:00,SFIRSTRANDOM,1.0,1.01, , ,,,69282,Apex Amateur Dynamic Superflex Auction Dynasty 280,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,43583,INFAMOUS DYNASTY LEAGUE,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, DT+DE: 2, LB: 2, CB: 1, S: 1, ","QB_pTD: 4.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",14.0,1.0,
1/1/1970 0:00,,1.0,1.01, , ,,,37864,PEYTONS FORHEAD DYNASTY,,"QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",,,
1/1/1970 0:00,,,Fail, ,,,,72379,The League,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",12.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,69152,Masters Copper Dynasty Early Email Draft #4 - 140672,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,49218,Crusty League Survivors,"QB: 1, RB: 2-5, WR: 2-5, TE: 1-3, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,57888,Auction League,"QB: 1, RB: 1-3, WR: 1-4, TE: 0-2, PK: 1, Def: 1, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",48.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,18793,Fail,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
1/1/1970 0:00,,,Fail, ,,,,39038,FRIENDLY FANTASY FOOTBALL LEAGUE (FFFL),"QB: 1, RB: 1-3, WR: 2-4, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 3.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,
1/1/1970 0:00,SDRAFT,1.0,1.01, , ,,,39263,PALMETTO DYNASTY,"QB: 1, RB+WR+TE: 6, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,39453,Apex Amateur Dynamic 358,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1/1/1970 0:00,,1.0,1.01, , ,,,64749,Flurry 1.0,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-3, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 3.0",12.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,70985,PFL Buddies,"QB: 1, RB: 1-2, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",10.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,65989,Fail,,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
1/1/1970 0:00,,,Fail, ,,,,70725,Turf Warz Dynasty League,"QB: 1, RB: 1-5, WR: 1-5, TE: 1-5, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,16765,Fail,,"QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",,,
1/1/1970 0:00,,,Fail, ,,,,41349,FFKL 2021,"QB: 1, RB: 2, WR: 3, TE: 1, PK: 1, Def: 1, ","QB_pTD: 3.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",10.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,34245,Fail,,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
1/1/1970 0:00,,,Fail, ,,,,30701,Fail,,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
1/1/1970 0:00,,,Fail, ,,,,57822,Fail,,"QB_pTD: 6.0, RB_PPR: 3.0, WR_PPR: 3.0, TE_PPR: 3.0",,,
1/1/1970 0:00,,,Fail, ,,,,22118,Fail,,"QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",,,
1/1/1970 0:00,,,Fail, ,,,,24067,The Berlin Fantasy Football League,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",12.0,1.0,
1/1/1970 0:00,,1.0,1.01, , ,,,50030,Slaying it,"QB: 1, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",17.0,1.0,
1/1/1970 0:00,,1.0,1.01, , ,,,66636,Test NPLB,"QB: 1, RB: 2, WR: 2, TE: 1, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
1/1/1970 0:00,SDRAFT,1.0,1.01, , ,,,16644,All About The Trades,"QB: 1-2, RB: 2-4, WR: 2-4, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1/1/1970 0:00,SDRAFT,1.0,1.01, , ,,,40085,A League of Our Own,"QB: 1, RB: 1-3, WR: 2-4, TE: 1, PK: 1, DT+DE: 2-4, LB: 2-4, CB+S: 2-4, ","QB_pTD: 0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,31929,Fail,,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",,,
1/1/1970 0:00,,,Fail, ,,,,54895,Dynasty Auctioneers ,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,46607,Fail,,"QB_pTD: 6.0, RB_PPR: 0.25, WR_PPR: 0.25, TE_PPR: 0.25",,,
1/1/1970 0:00,,,Fail, ,,,,17645,Fail,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
1/1/1970 0:00,,,Fail, ,,,,18154,Greater Ozarks League of Football,"QB: 1, RB+WR+TE: 5, PK: 1, Def: 1, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",10.0,1.0,
1/1/1970 0:00,,1.0,1.01, , ,,,32088,The League ,,"QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",,,
1/1/1970 0:00,,,Fail, ,,,,16680,2021 Cincy Swag Football League,"QB: 1, RB: 2, WR+TE: 3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",12.0,1.0,
1/1/1970 0:00,SDRAFT,1.0,1.01, , ,,,39067,Playing for Keepers,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,44166,The Butter Lobby,"QB: 1-2, RB: 2-5, WR: 2-5, TE: 1-4, PK: 1, PN: 1, DT+DE: 2-5, LB: 2-5, CB+S: 2-5, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,27040,Fail,,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
1/1/1970 0:00,,,Fail, ,,,,32691,ffl nerds,"QB: 1, RB: 2, WR: 3, TE: 1, PK: 1, Def: 1, ","QB_pTD: 3.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",8.0,1.0,
1/1/1970 0:00,SDRAFT,1.0,1.01, , ,,,45929,Army Strong ,"QB: 1, RB: 2, WR: 3, TE: 1, PK: 1, Def: 1, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",12.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,20985,Gridiron Gods - EMPIRE LEAGUE,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",8.0,1.0,
1/1/1970 0:00,,1.0,1.01, , ,,,26992,Gridiron Legends,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",15.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,40827,Da Bears Suck,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",10.0,1.0,
1/1/1970 0:00,,1.0,1.01, , ,,,97904,Mock  263,,"QB_pTD: 0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",,,
1/1/1970 0:00,3RDROUNDFIRSTRANDOM,1.0,1.01, , ,,,60059,To Be Deleted,"QB: 1-2, RB: 3-4, WR: 3-4, TE: 2-3, DT+DE: 3-4, LB: 3-4, CB+S: 3-4, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",14.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,28765,Fail,,"QB_pTD: 4.0, RB_PPR: 0.75, WR_PPR: 1.0, TE_PPR: 1.5",,,
1/1/1970 0:00,,,Fail, ,,,,98664,Fail,,"QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",,,
1/1/1970 0:00,,1.0,1.01, , ,,,70119,Cheese League,"QB: 1, RB: 2, WR: 2, TE: 1, PK: 1, Def: 1, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",12.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,32744,NO MERCY - BARRACUDA Fantasy Football League,,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
1/1/1970 0:00,,1.0,1.01, , ,,,35395,OG Redraft,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,38895,Fail,,"QB_pTD: 1.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",,,
1/1/1970 0:00,,,Fail, ,,,,25121,The league,"QB: 1-2, RB: 2-5, WR: 5-7, TE: 2-4, DT+DE: 2-4, LB: 2-4, CB: 2-4, S: 2-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",8.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,18247,BLITZ FFB 2021,"QB: 1, RB: 1-2, WR: 2-3, TE: 1-2, PK: 1, DT+DE: 1-3, LB: 1-3, CB+S: 1-3, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,32319,NBFFL Construction League,"QB: 1, RB: 2, WR: 2, TE: 1, PK: 1, Def: 1, ST: 1, DT+DE: 0-1, LB: 0-1, CB+S: 0-1, ","QB_pTD: 4.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",12.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,59596,Fail,,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
1/1/1970 0:00,,,Fail, ,,,,41227,Apex Veteran 476,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,71668,Fail,,"QB_pTD: 6.0, RB_PPR: 0.25, WR_PPR: 0.5, TE_PPR: 0.5",,,
1/1/1970 0:00,,,Fail, ,,,,10532,TV Wars Season 2,"QB: 1-2, RB: 1-7, WR: 1-7, TE: 1-7, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,24505,New Era Chargers Fantasy Football League,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-2, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",72.0,1.0,
1/1/1970 0:00,,1.0,1.01, , ,,,41124,FUNKY FOOTBALL LEAGUE,,"QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",,,
1/1/1970 0:00,,,Fail, ,,,,41471,Fail,,"QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",,,
1/1/1970 0:00,,,Fail, ,,,,72286,Foursports Eliminator,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",72.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,64449,Dynasty Dells NFL League,"QB: 1, RB: 1-2, WR: 3-4, TE: 1-2, PK: 1, PN: 1, DE: 1-3, DT: 1-3, LB: 3-4, CB: 1-3, S: 1-3, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",8.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,21800,Premier League,"QB: 1, RB: 1-2, WR: 1-4, TE: 1-4, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,63963,Head Choppers,"QB: 1, RB: 2-3, WR: 2-3, TE: 1, PK: 1, Def: 1, ","QB_pTD: 6.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 1.0",15.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,14369,Schizophrenic Football League,"QB: 2, RB: 4, WR+TE: 4, PK: 2, Def: 1, ","QB_pTD: 10.0, RB_PPR: 5.0, WR_PPR: 10.0, TE_PPR: 10.0",8.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,12750,Fail,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
1/1/1970 0:00,,,Fail, ,,,,20942,Fail,,"QB_pTD: 0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
1/1/1970 0:00,,1.0,1.01, , ,,,33503,Indinati Dynasty League,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",14.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,54916,Artificial Intelligence Devy Dynasty League,"QB: 1-2, RB: 2-5, WR: 2-5, TE: 1-3, DE: 2, DT: 1-2, LB: 3-4, CB: 2, S: 2, ","QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
1/1/1970 0:00,,,Fail, ,,,,40155,National Fantasy Football League,"QB: 1, RB: 2, WR: 3, TE: 1, PK: 1, Def: 1, ","QB_pTD: 0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",12.0,1.0,
